frame	cv1	cv2	energy	cluster
17763	58.007942	7.637124	0.042569	1
17820	58.287208	7.675055	0.042569	1
18704	59.051132	7.737297	0.042750	1
20102	57.342594	7.442138	0.042893	1
18642	58.924585	7.736176	0.043169	1
105	57.430587	7.443101	0.043197	1
20353	58.575239	7.708583	0.043206	1
18904	58.664216	7.717268	0.043207	1
18160	58.689932	7.719617	0.043210	1
15027	58.489881	7.699555	0.043241	1
18768	57.464081	7.544106	0.043404	1
18370	58.846920	7.732177	0.043431	1
18684	57.622021	7.453677	0.043481	1
20655	57.395100	7.441597	0.043552	1
19575	57.300202	7.441563	0.043662	1
16536	57.461984	7.544062	0.043728	1
10006	58.443457	7.551314	0.043753	1
18540	58.770274	7.609115	0.043769	1
17736	59.137823	7.711854	0.043824	1
18506	58.520228	7.563658	0.043850	1
3118	57.932164	7.482554	0.043873	1
17740	58.792548	7.728940	0.043970	1
20050	57.207459	7.454356	0.044031	1
10537	58.923462	7.737304	0.044045	1
18747	57.345154	7.439976	0.044193	1
19147	57.218343	7.448855	0.044218	1
16411	59.128799	7.703415	0.044323	1
10237	58.337742	7.682970	0.044519	1
15676	59.144220	7.731151	0.044680	1
19573	57.199746	7.469170	0.044929	1
18822	57.519218	7.557232	0.045008	1
10929	59.072985	7.680032	0.045033	1
18877	57.983474	7.635668	0.045089	1
17885	57.968814	7.633504	0.045098	1
577	57.224952	7.443983	0.045174	1
15358	58.237005	7.519500	0.045181	1
15044	58.639934	7.582951	0.045262	1
15066	58.615138	7.578478	0.045332	1
17365	58.769058	7.728598	0.045384	1
16083	57.599849	7.449967	0.045474	1
10705	59.145788	7.735160	0.045532	1
16058	57.693919	7.457410	0.045555	1
18337	58.125808	7.656372	0.045631	1
18887	57.565511	7.447368	0.045636	1
20090	57.784521	7.605319	0.045730	1
17925	58.245851	7.672468	0.045777	1
1001	58.799289	7.612599	0.045881	1
21278	58.214112	7.515720	0.045924	1
3014	57.524037	7.444371	0.045926	1
1400	57.312013	7.512401	0.046042	1
10059	58.094929	7.652489	0.046107	1
19993	58.409804	7.693058	0.046260	1
18195	58.150876	7.506937	0.046316	1
10430	57.835934	7.614125	0.046322	1
15942	59.060888	7.744275	0.046392	1
16045	57.933921	7.629445	0.046495	1
10226	57.813441	7.467684	0.046504	1
976	58.239305	7.518667	0.046532	1
18218	58.779647	7.730646	0.046537	1
17533	57.573823	7.446998	0.046538	1
1548	57.384884	7.437131	0.046584	1
10080	57.925427	7.628346	0.046718	1
19153	58.044330	7.493125	0.046742	1
15294	57.214182	7.483877	0.046756	1
16821	58.522355	7.706277	0.046859	1
10402	57.245485	7.437527	0.046884	1
19230	58.673675	7.721929	0.047150	1
17730	57.784351	7.606575	0.047192	1
19818	58.847490	7.736549	0.047243	1
18599	59.149036	7.701954	0.047272	1
18375	58.143391	7.660166	0.047350	1
21398	58.650050	7.582734	0.047357	1
17025	58.518284	7.560086	0.047398	1
19020	59.145026	7.742376	0.047481	1
16869	57.377420	7.435673	0.047519	1
17734	58.036488	7.491366	0.047702	1
19128	58.348770	7.533293	0.047786	1
17301	58.308932	7.682165	0.047867	1
10000	59.055852	7.746844	0.047882	1
16072	58.983986	7.745097	0.047901	1
10042	57.320924	7.517561	0.047906	1
14922	59.173133	7.711164	0.047966	1
16557	57.203616	7.483631	0.048110	1
18306	58.718374	7.727071	0.048234	1
17423	59.189110	7.721048	0.048264	1
1422	57.337242	7.522063	0.048282	1
11187	57.198879	7.436957	0.048821	1
18535	58.640540	7.720276	0.048848	1
18360	59.055584	7.748506	0.048914	1
19622	57.688197	7.453741	0.048929	1
10047	59.087646	7.676755	0.048969	1
10781	59.163634	7.702440	0.049080	1
1103	57.541186	7.442093	0.049116	1
17906	57.148766	7.450615	0.049217	1
17950	58.138551	7.661101	0.049359	1
17914	57.304378	7.515782	0.049480	1
15869	57.747713	7.602613	0.049572	1
11161	58.482309	7.552322	0.049592	1
19189	58.746690	7.598362	0.049632	1
17358	59.119990	7.749401	0.049684	1
15810	58.360265	7.533341	0.049759	1
17382	58.138402	7.661442	0.049821	1
19160	58.930334	7.744836	0.049827	1
1492	58.909785	7.631325	0.049842	1
19815	57.945577	7.478927	0.049848	1
10206	57.721711	7.598560	0.049893	1
11186	59.020505	7.657077	0.049929	1
2293	57.984502	7.483294	0.049982	1
15611	59.142368	7.749102	0.050012	1
1038	57.183590	7.435422	0.050084	1
20354	58.530183	7.559621	0.050138	1
10409	59.172813	7.702988	0.050163	1
20105	58.922141	7.633488	0.050311	1
19054	57.334388	7.524153	0.050314	1
89	57.139778	7.446474	0.050327	1
17588	57.810646	7.613680	0.050574	1
17655	57.684161	7.592848	0.050633	1
31	57.350310	7.430797	0.050670	1
19090	57.567386	7.442204	0.050854	1
10633	57.362865	7.430889	0.050893	1
16427	58.166072	7.505156	0.050896	1
17938	59.213565	7.739941	0.050916	1
1309	57.492969	7.437106	0.050931	1
1391	59.066371	7.667413	0.050981	1
10645	59.158778	7.750334	0.051007	1
17186	58.704498	7.728555	0.051223	1
10347	57.284047	7.428942	0.051239	1
16103	57.400733	7.431788	0.051337	1
566	57.890755	7.471588	0.051360	1
17933	57.768927	7.607651	0.051413	1
18149	57.670014	7.591175	0.051493	1
19168	59.225784	7.728863	0.051536	1
17801	58.143123	7.663526	0.051683	1
16458	57.560833	7.440828	0.051780	1
17108	58.819768	7.610388	0.051825	1
245	57.194158	7.430119	0.051910	1
15868	58.798597	7.605860	0.052166	1
769	57.496347	7.436039	0.052172	1
18481	58.160245	7.666267	0.052236	1
18368	58.368612	7.532477	0.052318	1
17431	58.872579	7.620512	0.052421	1
28	57.218255	7.497776	0.052515	1
10260	59.234617	7.727792	0.052562	1
1173	57.437723	7.432169	0.052597	1
476	57.820904	7.463026	0.052786	1
126	57.788854	7.459761	0.052815	1
17595	57.272412	7.426533	0.052853	1
1500	57.180966	7.487096	0.052862	1
17542	58.599837	7.568895	0.052899	1
15787	57.110601	7.447199	0.052908	1
10288	59.094749	7.755231	0.052940	1
2315	57.204488	7.427506	0.052950	1
18415	58.500637	7.709015	0.053054	1
1180	57.227418	7.426381	0.053179	1
1078	57.230087	7.426324	0.053181	1
16810	57.475349	7.557211	0.053196	1
19583	58.874231	7.620025	0.053200	1
18841	59.082503	7.755478	0.053231	1
10576	58.578822	7.717864	0.053443	1
19122	57.422465	7.547081	0.053589	1
10305	58.496525	7.709047	0.053676	1
10058	57.282556	7.516486	0.053775	1
17514	58.868576	7.618135	0.053890	1
18267	59.250866	7.733342	0.053934	1
16143	57.342507	7.426477	0.053946	1
17884	57.189603	7.492091	0.054014	1
2153	57.861343	7.466188	0.054089	1
1445	57.844453	7.464390	0.054101	1
1417	57.219450	7.424620	0.054347	1
18451	57.731420	7.603924	0.054347	1
21208	57.518356	7.435333	0.054355	1
15901	57.552628	7.437673	0.054465	1
17411	57.094423	7.445880	0.054521	1
15180	57.882064	7.628002	0.054530	1
17709	57.621655	7.585449	0.054558	1
18259	59.206156	7.704055	0.054589	1
18148	57.101237	7.438219	0.054590	1
17079	59.221777	7.710208	0.054657	1
1582	58.680192	7.729268	0.054709	1
16627	59.019800	7.650495	0.054717	1
17889	57.093465	7.451252	0.054749	1
15215	59.238205	7.750766	0.054752	1
19080	57.646051	7.589860	0.054754	1
10255	58.257964	7.514557	0.054779	1
18892	57.888230	7.629168	0.054820	1
17920	58.790866	7.739732	0.054974	1
16070	58.222265	7.509443	0.055017	1
16396	57.515806	7.566729	0.055051	1
1023	58.152371	7.499997	0.055142	1
10394	59.074902	7.663477	0.055172	1
18576	57.817323	7.460481	0.055438	1
18206	58.967948	7.753386	0.055441	1
1229	57.088835	7.439250	0.055494	1
20184	58.483965	7.709047	0.055495	1
17949	57.886132	7.629403	0.055543	1
18899	57.333409	7.530460	0.055594	1
258	58.696262	7.583413	0.055621	1
17531	58.909459	7.624819	0.055626	1
20114	58.384435	7.532146	0.055679	1
968	57.724758	7.451150	0.055680	1
10454	57.947549	7.638844	0.055805	1
17234	57.554820	7.574711	0.055911	1
16523	57.157210	7.424129	0.056018	1
17747	58.958336	7.753503	0.056097	1
18727	59.047498	7.758224	0.056099	1
11124	59.264564	7.748877	0.056149	1
10247	57.077636	7.443062	0.056258	1
18203	59.274307	7.736295	0.056283	1
18430	59.220816	7.758044	0.056329	1
20074	57.107011	7.428933	0.056395	1
341	57.181870	7.422140	0.056431	1
16538	57.912013	7.469822	0.056464	1
19023	57.075011	7.442797	0.056527	1
2789	57.400155	7.425945	0.056603	1
18135	58.460449	7.707217	0.056632	1
10917	57.209289	7.502137	0.056697	1
1811	57.382296	7.424907	0.056752	1
17838	59.277886	7.734594	0.056786	1
10268	57.420496	7.426824	0.056797	1
1004	57.077498	7.453524	0.056829	1
1377	57.549336	7.435105	0.056983	1
10807	58.790438	7.599634	0.056988	1
1477	57.632119	7.589492	0.057172	1
17678	58.739469	7.737050	0.057191	1
16781	57.610511	7.585820	0.057272	1
17350	57.302506	7.525621	0.057338	1
16086	57.085906	7.429785	0.057514	1
10503	57.103202	7.470289	0.057553	1
10588	57.497796	7.565698	0.057591	1
512	57.636355	7.441420	0.057777	1
18401	58.751906	7.738790	0.057874	1
17537	58.937154	7.628283	0.057909	1
949	58.222726	7.507209	0.058007	1
18761	57.623920	7.588887	0.058150	1
18589	58.614599	7.566909	0.058191	1
10815	57.360911	7.539257	0.058218	1
10025	57.096231	7.469410	0.058260	1
10398	58.863414	7.748842	0.058309	1
10061	57.228626	7.418617	0.058326	1
15292	59.011571	7.759198	0.058447	1
10382	59.221246	7.762954	0.058554	1
19816	57.054584	7.442430	0.058633	1
19821	58.519453	7.550745	0.058691	1
10068	57.888455	7.465464	0.058716	1
10258	57.202655	7.417985	0.058793	1
18641	58.148032	7.669529	0.058883	1
18162	57.635134	7.591463	0.058931	1
18487	59.260072	7.760530	0.058963	1
18838	58.644176	7.729136	0.058963	1
19500	57.297915	7.419038	0.059017	1
2206	57.318096	7.419665	0.059062	1
18510	59.192589	7.764942	0.059097	1
17565	57.078058	7.425928	0.059138	1
18059	59.100370	7.664514	0.059178	1
1390	57.127644	7.419719	0.059225	1
16655	57.816299	7.621439	0.059288	1
18728	58.481806	7.711709	0.059330	1
1485	57.827159	7.458404	0.059340	1
10279	58.625648	7.727537	0.059371	1
17967	57.927960	7.638593	0.059396	1
17594	57.071401	7.462165	0.059480	1
15698	58.850352	7.748857	0.059494	1
18276	59.223613	7.764721	0.059497	1
17363	59.213582	7.695816	0.059556	1
17453	59.064629	7.655084	0.059662	1
17958	57.089114	7.470446	0.059710	1
1467	57.424898	7.424018	0.059863	1
18380	57.051396	7.452341	0.059886	1
17211	59.211250	7.694340	0.059948	1
16317	57.289742	7.417686	0.059963	1
16872	57.402893	7.549778	0.060158	1
19387	58.933936	7.756029	0.060226	1
4161	57.930958	7.468984	0.060327	1
437	58.939704	7.626317	0.060333	1
19144	57.076130	7.467364	0.060501	1
3754	57.592680	7.435405	0.060536	1
18733	58.915423	7.621041	0.060542	1
19905	59.182572	7.767370	0.060542	1
18529	59.308532	7.755618	0.060699	1
19121	57.898397	7.635130	0.060729	1
466	57.972539	7.473428	0.060792	1
16374	57.307417	7.530641	0.060818	1
15282	58.739969	7.586705	0.060916	1
11098	59.179056	7.767936	0.060917	1
18915	58.512430	7.716384	0.060923	1
18138	59.303799	7.728578	0.060937	1
18849	59.306800	7.758342	0.061112	1
3828	57.162608	7.414743	0.061305	1
1842	57.771026	7.451115	0.061315	1
20615	58.184266	7.499542	0.061324	1
15988	57.037695	7.429368	0.061333	1
2152	57.044169	7.425863	0.061532	1
18372	57.177839	7.501035	0.061585	1
15161	58.659691	7.732928	0.061767	1
1597	58.189800	7.499784	0.062001	1
11185	59.321353	7.734451	0.062073	1
10363	57.374395	7.545938	0.062091	1
17846	59.329477	7.752482	0.062099	1
19647	57.025240	7.445882	0.062219	1
10772	57.436905	7.422467	0.062270	1
2365	57.610017	7.435395	0.062285	1
18205	59.261464	7.706387	0.062322	1
1451	57.428629	7.421865	0.062361	1
19110	57.943230	7.643143	0.062569	1
20223	57.875777	7.633055	0.062599	1
18175	58.286631	7.690379	0.062603	1
17695	59.025481	7.642581	0.062629	1
10751	57.812837	7.454378	0.062632	1
16884	57.871962	7.632527	0.062672	1
10185	57.445628	7.560480	0.062728	1
10595	58.844772	7.604833	0.062731	1
19969	57.021751	7.429309	0.062747	1
18103	59.164568	7.676331	0.062788	1
18362	59.120543	7.769289	0.062845	1
10614	57.605396	7.589533	0.062892	1
732	57.015388	7.430957	0.063145	1
15136	59.326893	7.760999	0.063161	1
19196	59.208587	7.687929	0.063250	1
19232	58.994537	7.635031	0.063294	1
10290	58.284330	7.511776	0.063355	1
257	57.178816	7.411624	0.063377	1
17412	58.107723	7.667186	0.063381	1
1648	57.022378	7.450915	0.063421	1
20023	57.129333	7.412245	0.063428	1
15260	58.798831	7.747752	0.063430	1
18929	59.337714	7.758104	0.063483	1
19209	57.100322	7.413348	0.063501	1
18659	57.439518	7.560095	0.063602	1
18556	59.012638	7.638668	0.063612	1
20069	57.366403	7.545893	0.063717	1
10637	57.011077	7.444302	0.063786	1
10834	58.748175	7.743329	0.063820	1
10151	59.218839	7.772327	0.063834	1
18204	58.401048	7.528375	0.063867	1
10612	57.054736	7.467634	0.063899	1
19047	59.347033	7.754592	0.063931	1
17184	57.090827	7.480086	0.063931	1
17794	57.509863	7.425985	0.063972	1
16981	57.537359	7.578500	0.064031	1
10603	57.598685	7.589293	0.064052	1
19868	58.701915	7.577170	0.064139	1
16028	57.378374	7.548726	0.064181	1
18339	58.223448	7.683330	0.064223	1
1426	57.047926	7.465968	0.064291	1
16212	59.060206	7.768237	0.064353	1
18574	59.053867	7.767920	0.064385	1
17020	57.333195	7.539829	0.064441	1
17567	57.065859	7.413922	0.064506	1
18153	57.186840	7.507443	0.064685	1
18780	58.074077	7.663446	0.064731	1
17132	58.987675	7.632036	0.064778	1
16364	58.541702	7.549590	0.064782	1
10157	57.182788	7.409693	0.064848	1
19608	57.054310	7.414346	0.064850	1
17510	59.118736	7.771863	0.065083	1
10658	59.359551	7.751372	0.065095	1
11024	57.052167	7.413904	0.065154	1
19192	57.339045	7.541735	0.065165	1
10420	58.765284	7.746035	0.065172	1
17725	58.646183	7.734128	0.065187	1
17641	57.295934	7.412024	0.065333	1
1442	57.599224	7.431973	0.065364	1
18651	59.317834	7.720546	0.065447	1
17552	59.041445	7.643129	0.065462	1
17250	59.297521	7.772682	0.065585	1
20103	57.190097	7.509362	0.065592	1
1501	58.080066	7.482932	0.065645	1
10966	57.036546	7.465069	0.065724	1
64	57.622736	7.594784	0.065817	1
18488	57.899786	7.638991	0.065867	1
17297	57.776905	7.620082	0.065880	1
19464	56.990001	7.427742	0.065946	1
1351	57.285976	7.410824	0.066099	1
10951	57.465981	7.567240	0.066117	1
19521	57.873933	7.458261	0.066211	1
10721	58.601962	7.730218	0.066277	1
18688	58.226679	7.685225	0.066384	1
19174	58.453973	7.713551	0.066399	1
20025	59.061320	7.646489	0.066522	1
18501	57.019092	7.414420	0.066773	1
11099	57.572715	7.428570	0.066828	1
19253	57.006499	7.416677	0.066832	1
376	58.369690	7.521440	0.066989	1
10159	58.089917	7.667201	0.067014	1
18046	57.708375	7.610046	0.067198	1
10935	59.364960	7.738206	0.067203	1
6960	56.979392	7.440090	0.067276	1
18309	57.632173	7.597529	0.067332	1
17	57.027224	7.411786	0.067366	1
133	57.032426	7.411124	0.067388	1
20263	57.610731	7.431330	0.067426	1
16314	58.667996	7.568562	0.067511	1
16274	57.331082	7.411397	0.067587	1
10487	58.492099	7.718858	0.067625	1
10508	59.372279	7.739516	0.067942	1
19073	57.499750	7.421815	0.068021	1
10007	57.141578	7.500511	0.068077	1
18178	59.298777	7.777809	0.068241	1
18088	58.661043	7.737939	0.068243	1
20065	58.284715	7.508170	0.068466	1
19824	56.986917	7.451116	0.068482	1
17311	57.346585	7.546449	0.068574	1
2580	57.587979	7.428450	0.068600	1
251	57.131734	7.404720	0.068604	1
17657	58.093843	7.668858	0.068680	1
18781	57.592449	7.591802	0.068694	1
19340	59.251767	7.691868	0.068833	1
15526	59.351018	7.775258	0.069019	1
15740	57.034221	7.471373	0.069039	1
16758	57.362288	7.550042	0.069112	1
18256	58.044939	7.662361	0.069191	1
20016	57.059651	7.479865	0.069302	1
1221	57.039429	7.406564	0.069341	1
19229	58.090004	7.481268	0.069800	1
10650	59.153120	7.778736	0.069905	1
17605	59.286289	7.781013	0.069910	1
18627	59.380471	7.735804	0.070049	1
17809	57.733033	7.616201	0.070245	1
17837	59.348010	7.720806	0.070289	1
20563	58.261705	7.503651	0.070338	1
19155	56.958063	7.442258	0.070478	1
19049	56.985379	7.409829	0.070622	1
18537	58.871243	7.603050	0.070635	1
17286	58.588250	7.731848	0.070679	1
18871	57.593233	7.593433	0.070695	1
10101	57.087662	7.490226	0.070900	1
18533	59.092875	7.648958	0.070997	1
226	58.130330	7.485584	0.071016	1
303	57.166193	7.401916	0.071071	1
20033	59.072622	7.644307	0.071074	1
20345	57.747458	7.441386	0.071161	1
18240	59.074218	7.644329	0.071407	1
18077	59.195935	7.673199	0.071477	1
18824	56.942220	7.420655	0.071496	1
623	57.043796	7.402468	0.071557	1
3851	58.318945	7.510867	0.071558	1
509	57.634778	7.430291	0.071586	1
18598	57.325062	7.544915	0.071639	1
19513	57.062293	7.484300	0.071645	1
17122	59.156238	7.663032	0.071739	1
19727	56.939543	7.420358	0.071802	1
10661	58.054974	7.665507	0.071828	1
15902	56.938672	7.420550	0.071868	1
19233	56.937550	7.433569	0.071925	1
18247	57.543101	7.585787	0.072036	1
18592	59.333842	7.712000	0.072108	1
18502	57.392073	7.558436	0.072180	1
10769	57.092342	7.493209	0.072182	1
16294	56.932995	7.424022	0.072202	1
19234	57.032369	7.476477	0.072242	1
10338	57.203163	7.519872	0.072262	1
881	57.949843	7.462575	0.072264	1
611	57.004826	7.403563	0.072377	1
17697	58.550276	7.728796	0.072408	1
16260	57.785128	7.444330	0.072426	1
17928	59.423733	7.767242	0.072530	1
10207	58.296351	7.698400	0.072693	1
17939	58.929802	7.766732	0.072706	1
3837	58.168919	7.489470	0.072711	1
18736	57.677678	7.609009	0.072755	1
17403	58.561215	7.730328	0.072849	1
1227	57.372865	7.408980	0.072863	1
18129	58.802028	7.755446	0.072863	1
20380	56.985599	7.404325	0.072941	1
17727	57.564452	7.590184	0.072974	1
14976	59.221211	7.677766	0.073059	1
17245	57.440474	7.413317	0.073075	1
19979	57.361685	7.553466	0.073200	1
980	56.956433	7.407689	0.073349	1
2618	57.189459	7.399912	0.073360	1
10127	58.228173	7.690020	0.073374	1
227	57.086289	7.398707	0.073374	1
17616	57.835525	7.448985	0.073393	1
1043	57.344658	7.406782	0.073432	1
14943	58.692120	7.568198	0.073434	1
2341	57.288046	7.403711	0.073445	1
10923	56.926562	7.434543	0.073493	1
19753	57.820649	7.447170	0.073710	1
21431	58.285014	7.504580	0.073728	1
18711	59.208558	7.785239	0.073820	1
2804	56.938991	7.410356	0.073825	1
1353	58.330082	7.510777	0.074016	1
10944	57.519162	7.583146	0.074105	1
17304	58.067292	7.668712	0.074122	1
18397	59.345044	7.712042	0.074154	1
15178	59.406367	7.780852	0.074223	1
17349	57.691683	7.612323	0.074244	1
17753	58.037303	7.664584	0.074254	1
16029	57.669114	7.431507	0.074268	1
1386	56.967288	7.458586	0.074342	1
17972	57.602963	7.597883	0.074551	1
10843	59.268938	7.787615	0.074556	1
20616	57.480375	7.415021	0.074631	1
351	57.478772	7.414870	0.074667	1
10098	56.936940	7.446466	0.074679	1
1215	56.929246	7.410071	0.074709	1
16484	56.925621	7.440403	0.074729	1
2650	56.996352	7.469498	0.074755	1
1020	57.045098	7.397501	0.074779	1
15790	59.022334	7.629820	0.074813	1
17698	57.326710	7.548034	0.074832	1
10737	59.114797	7.782034	0.075025	1
18866	59.444318	7.771697	0.075055	1
18461	59.448824	7.764788	0.075079	1
19976	58.638579	7.557824	0.075161	1
10166	58.578201	7.733792	0.075162	1
18194	56.911292	7.416007	0.075221	1
18131	59.434760	7.777473	0.075244	1
15780	59.438631	7.749607	0.075244	1
18048	58.183315	7.685284	0.075260	1
10593	57.103488	7.499914	0.075285	1
528	59.413993	7.735740	0.075337	1
19211	57.269349	7.401010	0.075379	1
17241	58.275754	7.697534	0.075461	1
19216	56.973438	7.400342	0.075506	1
17536	58.006190	7.467046	0.075515	1
1093	56.918514	7.410028	0.075643	1
10115	57.197405	7.397795	0.075646	1
17526	57.182932	7.518918	0.075722	1
17189	59.305690	7.789734	0.075946	1
17199	58.274795	7.697753	0.076001	1
18074	57.604086	7.599108	0.076014	1
1508	58.330486	7.509475	0.076030	1
18503	56.900369	7.420227	0.076050	1
17386	56.925198	7.406351	0.076109	1
18581	57.459365	7.574044	0.076151	1
19459	57.569818	7.593408	0.076152	1
926	57.288574	7.541643	0.076214	1
17101	58.392518	7.518361	0.076241	1
17548	59.309141	7.697517	0.076330	1
18826	57.108352	7.394915	0.076462	1
398	56.944903	7.454766	0.076471	1
10649	57.656147	7.608072	0.076485	1
15940	56.897017	7.418211	0.076536	1
17654	59.401922	7.787398	0.076676	1
18914	58.254174	7.695535	0.076716	1
11052	57.830510	7.446091	0.076827	1
16226	59.425088	7.784948	0.076851	1
17887	56.905368	7.437094	0.076953	1
11066	59.399725	7.788205	0.076966	1
750	59.189295	7.665243	0.076979	1
15708	59.215064	7.671510	0.077028	1
17387	59.444798	7.781615	0.077092	1
996	58.293348	7.503449	0.077162	1
18849	57.334228	7.551574	0.077297	1
10545	58.437532	7.718899	0.077379	1
16136	57.000865	7.394939	0.077555	1
16257	57.286296	7.399891	0.077566	1
15730	58.282348	7.501635	0.077572	1
18478	58.576170	7.735184	0.077605	1
18458	58.242156	7.694530	0.077612	1
10912	57.901566	7.647084	0.077640	1
1350	57.211788	7.396311	0.077692	1
2678	56.922769	7.402247	0.077704	1
10375	56.999012	7.475363	0.077845	1
18681	57.632179	7.605137	0.077959	1
2327	57.281584	7.399282	0.077975	1
18555	57.178834	7.520355	0.078079	1
